id,name,city,zip_code,region,department
"3e385ebc-e452-408f-8161-9629e143aa82","Team sodebo voile","Ploemeur","56100","France",""
"5c05ad3e-a195-4354-a79b-cc141eda793e","Centre Nautique Les Issambres","Saint-Aygulf","83380","France",""
"b659b247-5c57-4b59-a875-70e481a1f286","School Voile Cnpm - Cassis","Télégramme","13260","France",""
"18b95e02-efca-4630-8295-ad6dd32d1b36","Centre Nautique","Montivilliers","76450","France",""
"5c61bc1b-e0b0-41dc-9838-beeb20c4f0db","Centre Municipal de Voile","Télégramme","83000","France",""
"879ee0d8-11eb-4cfc-ada0-87a3948a213c","Sellor Nautisme","Ploemeur","56260","France",""
"772c62bb-42d8-40a6-87ed-9ee9e121c72f","Le Spot Nautique Fort Bloqué","Ploemeur","56270","France",""
"0f3cd9b5-8e1f-4c3b-b8a8-70977cb58e20","Ecole de voile la Moune","Télégramme","83580","France",""
"00228f38-a4f6-4339-96de-38f1add72a3c","Ecole De Surf Bretagne Fort Bloque","Ploemeur","56520","France",""
"3684578e-9917-45df-9627-cad4c628c8aa","Surf In Biarritz","Biarritz","64200","Nouvelle-Aquitaine",""
"a9fc1daf-da1d-44bb-a0fc-f5c69b4445b8","Club Nautique de Binic","Étables-sur-Mer","22520","France",""
"5e0ddf28-411c-4b0d-9ac6-3b877a3d1a38","Centre Nautique Brehec - Plouha","Plouha","22580","France",""
"6f6e3348-2aa8-4745-b32d-dd96bf5cacce","Nautical Club of Baden C.N.B.","Morbihan","56870","France",""
"16cc1494-6c8d-4490-8029-e35f7c8fc3d2","Water Company De Locmariaquer","Morbihan","56740","France",""
"eb799b65-b134-4038-b58b-12ce2b5ad432","Centre Nautique Kerguélen","Larmor-Plage","56260","France",""
"1d7d11bb-6382-4cba-98a3-70203ee8ccc3","Live La Voile","Grau-du-Roi","30240","France",""
"d6bce8ae-ae10-4ef4-bb4c-ac8b92833894","SAILING SCHOOL Fogeo","Morbihan","56640","France",""
"b78eadf1-a855-4751-bd43-3b086ad2ca5c","Yacht Club De Penestin","Morbihan","56760","France",""
"1af337b6-6ded-4902-b9e5-0e9cd1998108","Pôle Nautique Sud-Goelo","Étables-sur-Mer","22520","France",""
"c47c54c5-14e0-461b-9d15-bc547e938349","Base Nautique de Port-Louis","Morbihan","56290","France",""
"86b85fd8-86b7-4824-9a8e-9627577aa106","Pôle Nautíque","Étretat","76790","Normandie",""
"4eb45c9c-d04f-4e5c-bae5-5207e76bb562","Cercle Nautique","Étretat","76790","Normandie",""
"64987c7c-73ba-4c8b-8e42-eff3aff23004","Nicolas Boidevézi - Skipper Capitaine 200 Voile - Sailing School - Coach Veil - Team Building Voile","Lorient","56100","Bretagne",""
"5a99caa7-4901-4668-b02a-268257bdaa37","Voiles et Galets d'Etretat","Étretat","76790","Normandie",""
"c65884c8-2338-486a-8e2c-11fd7679b554","Dieppe Voiles & Falaises","Dieppe","76200","Normandie",""
"15ab757e-62d4-4998-8399-9f63c60d7da6","Ecole municipale de Voile de Fécamp Centre Nautique Paul Vatine","Fécamp","76400","Normandie",""
"4a13991e-ce20-4ab4-b419-6c6a60700c43","CNEC - Centre Nautique Est Cotentin","Barfleur","50760","France",""
"9b5c61e3-5828-4292-bfc9-27dbcd0f0107","Club Nautique Le Havre","Le Havre","76600","Normandie",""
"86bcbb19-3fb7-487c-acb1-8cee5cc5b718","Ligue de voile de Normandie","Le Havre","76600","Normandie",""
"440a823a-8008-4c4b-9dd9-80d864ca2e13","CLNT","Le Havre","76600","Normandie",""
"c76b3d73-a34c-44f1-9e74-0abb2719ca12","Centre Nautique Portsall Kersaint C.N.P.K.","Lampaul-Plouarzel","29830","France",""
"ce4bc0b4-d03a-4176-918d-7c93545fa19b","Stade nautique de la Liane","Boulogne-sur-Mer","62200","Côte d'Opale",""
"645ead6b-eb3f-478c-8dbd-a554b05b6340","Club Nautique Bastiais","Bastia","20200","Corse",""
"09607638-f8db-455a-b0d9-090cbc7f55ce","Association Trans Mer Le Havre (TML Voile)","Le Havre","76600","Normandie",""
"ce207078-9beb-49a4-9a77-2b9d996130bf","Club Nautique Saint-Jean-Cap-Ferrat","Saint-Jean-de-Luz","06230","Nouvelle-Aquitaine",""
"efa43f23-ab30-4e1a-a4e6-c433368ea19c","La Voile Bleue","Le Havre","76600","Normandie",""
"e2e0751e-1b6d-473b-941d-0a0ab5545043","Société Nautique du Havre de la Madrague","Le Havre","83400","Normandie",""
"ae15eac5-2cb4-49c8-8367-bd2731431372","Voilerie Albatre Plaisance - Le Havre","Le Havre","76600","Normandie",""
"0f5fa755-803f-4156-8f89-fef7e882c354","Nacra 15 LH","Le Havre","76600","Normandie",""
"91b9603f-5b4f-491f-891c-a545557353ab","CVAS - Club de voile d'Anneville sur Seine","Montivilliers","76530","France",""
"5a986f60-a890-4a7c-9083-78a4896f7b95","Albatre Plaisance - Permis Bateau Ecole - Vente Bateaux - Le Havre","Le Havre","76600","Normandie",""
"0771a805-9a06-47fc-bc3d-49dc42b27c75","School Sailing - Yacht Club Banyuls","Gaillon","66650","France",""
"f8c6c999-d89b-4227-a083-788d0a9ff202","Centre Régional de Nautisme de Granville","Saint-Lô","50400","France",""
"ec8818d0-370d-4b93-8164-9d4f1c54c56e","A.P.G - Club école de Kitesurf et Wingfoil","Le Portel","62480","France",""
"7e30c1ca-b7a8-4aee-97a8-7dfa96228771","Base nautique","Pont-l'Abbé","29120","France",""
"bcec26ff-ae34-4e4d-8efd-8e2f3db91fff","Le Picotin","Saint-Lô","50000","France",""
"5ae369b6-b8ab-42be-be81-dc7126fc05e4","Bureau touristique d'Isigny-Omaha : Antenne d'Isigny-sur-Mer","Isigny-sur-Mer","14230","Normandie",""
"2ceb55ab-6183-49a3-b83f-25f252064c18","Pole Nautical Hague","Saint-Lô","50460","France",""
"fb1d7ffb-c0f0-47d0-ade9-bebd8f5c7e6c","Sailing School French","Cabourg","14390","Normandie",""
"51f62c1c-696c-4b99-ac10-99507fa94ed0","Mahi-Mahi Surf School, School And During Surf De Biarritz","Biarritz","64200","Nouvelle-Aquitaine",""
"226ea72d-ba48-4da0-ae0a-086ed11a4547","acqua & natura","Solenzara","20145","Corse",""
"b045ab42-2b9b-4bc7-9d0c-a6d11c7b2f9e","Ecole de Voile Courseulles-sur-Mer","Courseulles-sur-Mer","14470","Normandie",""
"e9213f07-edb7-4618-bb19-36c69af61571","Pole nautique","Cabourg","14390","Normandie",""
"32e4f46e-3b24-4290-a5a2-c38c434ce524","School Sailing Cap 21","Grandcamp-Maisy","14450","Normandie",""
"0d181998-bdcf-4d9f-95a9-1a20c1353ffc","Eole Club","Berck-sur-Mer","62600","France",""
"bfe8b257-9914-44db-a24f-60396a2ada91","Adeolia Sailing : École de voile","Théoule-sur-Mer","06590","PACA",""
"c66f40ce-e9dc-4051-960a-8685f6e2b5a3","Club Nautique de Beauvallon","Sainte-Adresse","83310","France",""
"09d0698a-2186-4116-8751-f4f3f3a2f73a","Milles Des Vents","Saint-Adresse","83430","Normandie",""
"162f92c4-20cf-4b01-ae3e-611f1a4b5a83","Centre Fosséen de Voile","Saint-Lô","13270","France",""
"f704a7a1-a70e-4325-a943-0a6e09c58f59","Pole Nautique Villers Blonville","Blonville-sur-Mer","14910","Normandie",""
"8be1257d-6fc5-4b0d-b53d-7b48b09617a1","USHIP CORSIL MARINE SOLENZARA","Solenzara","20145","Corse",""
"b3cbcae3-6c28-4fea-ae3d-5db8170ce970","Bat'ski","Théoule-sur-Mer","06590","PACA",""
"1b829113-b361-4922-a01f-10157acaad5c","Ecole de voile Caen Yacht Club","Normandy","14000","France",""
"2e3a0a20-997c-43f1-aa7f-91e752b5413b","CVSAE - Club de Voile Saint Aubin Elbeuf","Normandy","76410","France",""
"02613ce3-d312-4f3a-90e0-627c414aee5f","Croiseurs Cotiers De Carentan","Carentan-les-Marais","50500","France",""
"c12c1a5e-4513-43c6-a2f1-a7d6795c3dda","Nautical Club Risle-Seine Toutainville","Normandy","27500","France",""
"55a7aeeb-d56b-4f66-bb1b-2ff991441e7c","Char à Voile Centre de Loisirs Nautiques d'Asnelles","Normandy","14960","France",""
"2f387e70-92f5-4475-b4cd-d2129d17f42b","AGASC Water sports","Saint-Laurent-du-Var","06700","PACA","06"
"d154eb27-ea51-4838-973e-31af9b59309f","Centre Nautique Municipal","Saint-Adresse","83700","Normandie",""
"848553ce-cd6d-4fce-b5fc-228bbd342ea7","Tête en l'Air","Les Andelys","27700","France",""
"5f1b2b28-080f-4022-b9ed-e946bb523d14","CSA Badminton","Les Andelys","27700","France",""
"08790109-a70b-446b-aa47-ad24803e4d68","Office Culturel et des Loisirs des Andelys","Les Andelys","27700","France",""
"4a7c46d1-176d-4d86-9774-13dfc461b5e2","Leisure Centre","Les Andelys","27700","France",""
"06a03a35-37c1-47c8-a9d4-2b4d0de0d36e","Port de Venables","Les Andelys","27940","France",""
"9b80422c-cc82-4d95-a018-0fc9811dbdb1","TAXIS ANDELYSIENS","Les Andelys","27700","France",""
"d4009ce6-4ae5-41c3-a3ba-9b745b0619ad","Parc des Sports René Tomasini","Les Andelys","27700","France",""
"162eb8ba-ced5-4f83-9a27-6d3195191e45","SARL AMBULANCES ANDELYSIENNES","Les Andelys","27700","France",""
"40280d97-6446-4558-bbd6-db9df2fc7dbb","Driving School Masson","Les Andelys","27700","France",""
"997a187c-52ef-428c-b613-47473780e577","Baseball field","Les Andelys","27700","France",""
"f72bcd6f-965a-4699-917e-39f7d4bbc14f","Andelys Driving School","Les Andelys","27700","France",""
"3617f672-ce71-4f66-92d2-6dad9f949d69","Europe Driving School","Les Andelys","27700","France",""
"ae42cb17-f3d1-4b6c-bda7-ea20f8cef6f4","Club de voile des îles","Gaillon","","France",""
"3cd01dab-fc52-4c3a-8d3b-e9fa86ffa568","Utah Avel Mor sand yachting in the sleeve","Utah Beach","50480","France",""
"f602b555-355a-4315-ab9b-4bb467793602","2X Aventures","Sorde-l'Abbaye","40300","France",""
"462d5022-3680-4c65-9d82-b43c2965656c","Centre Aquatique Aquaval","Gaillon","27600","France",""
"13701dd5-6ef3-4d2c-a5c7-e949121c4c5e","Port de Plaisance de Port-en-Bessin","Port-en-Bessin","14520","France",""
"8332080c-2e28-481c-8363-d1d8754231e8","Ecole de Voile","Port-en-Bessin","14780","France",""
"15f16d63-a964-4437-abab-cff3a44a028d","Club Nautique Marignanais - Ecole de Voile - planche à voile, wingfoil, dériveur, cata et optimist.","Port-en-Bessin","13700","France",""
"669b22ca-e5e0-4231-a9b9-dfe38e855b7a","Yacht Club / Sailing School / Center Nautique","Pornic","44760","Pays de la Loire",""
"d3a7f5bf-7e81-4e58-a805-7a3ed71465fa","Viensnaviguer.fr - Sortie En Voilier - School Sailing","Agde","34300","Languedoc-Roussillon",""
"dd4ed9b1-309d-4ad7-aed2-9091448d9746","Mélité Sailing School","Saint-Nazaire","44600","Pays de la Loire",""
"60d47c41-a024-46b0-b043-2dfbd2a355fc","La Turballe Race Au Large","Guérande","44420","Pays de la Loire",""
"a3b12521-398f-4244-b661-e5f0104b87ad","Akila Gruissan - Pole Mer","Gruissan","11430","Languedoc-Roussillon",""
"1a3fc960-cba0-45fd-aafa-a6ba5fb7af78","L'estuaire","Corsept","44560","France",""
"c43e3e19-e66e-4b65-bf13-3006f357af10","Voiles en vue","Montreuil","93100","France",""
"5194d23d-55d4-4d57-be40-23be206bb49e","Water Sports De Saint-Nazaire","Saint-Nazaire","44600","Pays de la Loire",""
"92790d85-ed47-4afb-bb85-7253ec0421b5","Quimiac Voile, AQV (Association Quimiac Voile)","Guérande","44420","Pays de la Loire",""
"a7d4a660-4321-4719-826c-c013b3d9eb56","les voiles d'Epicure","Guérande","44410","Pays de la Loire",""
"eceb7aa2-1fc7-4dbc-8ec8-d3557f9e9461","Base nautique du Porteau","Beauvoir-sur-Mer","85550","France",""
"7de81fac-0231-4e7a-81b7-1e5b4de680fd","Le Pied Marin","Guérande","44420","Pays de la Loire",""
"aa34f00d-b955-40ec-8a4b-20116d080c80","Maximumglisse Ecole De Voile, De Kitesurf, De Wingfoil","Île-de-Noirmoutier","85740","France",""
"2de834b8-1932-43ce-a844-0325a25c3b79","Club Nautique Estuaire de Paimboeuf","Corsept","44560","France",""
"876f5575-bb9f-4fb7-9658-677e7bdac2a1","Société des Régates de l'Ile de Noirmoutier","Île-de-Noirmoutier","85330","France",""
"2bc714ee-4508-4285-917a-c450231b08ba","Centre de voile du Vieil - F.O.L.Vendée","Île-de-Noirmoutier","85330","France",""
"3a670229-6ed0-4c83-9fc0-d44af2c9ab15","Nautical Center Du Cap D'agde","Agde","34300","Languedoc-Roussillon",""
"16542b33-9301-4019-86da-34e2074f4253","School Sailing Hissez-Haut","Île-de-Noirmoutier","85630","France",""
"2da5375b-5923-467b-9abb-897656e5b346","multivoile","Île-de-Noirmoutier","85330","France",""
"d3c356b0-c371-4b63-901d-3c5bb034c686","Voile Evasion","Saint-Gilles-Croix-de-Vie","85800","Pays de la Loire",""
"19ffb2dc-ee0b-45e6-9bda-b06a4c60c986","Sailing School Du Bois Plage ""La Cabane Verte""-Ile De Ré","Île-de-Ré","17580","France",""
"a54655bc-5aa3-4cb7-adbb-61e78934dc13","Cnpa - School Of Sailing And Swimming - Allowed Boats - Ile De Ré","Île-de-Ré","17630","France",""
"5debbc25-c135-4c31-9775-3f0f0a730bd4","Ile de Ré Voile - Ecole de Saint Martin de Ré","Île-de-Ré","17410","France",""
"44b23a81-58da-4d18-ba3d-bebb7c25a9ad","La Grand' Voile - Noirmoutier","Île-de-Noirmoutier","85330","France",""
"d39a3362-8f13-434b-8160-0ef5dc29ecec","Club Nautique des Portes en Ré / Point Location FFVoile","Saint-Clément-des-Baleines","17880","France",""
"9d5c7a75-e008-4677-90d5-304bc0f4224d","Center Water From The Baie De Canche","Le Touquet-Paris-Plage","62520","Côte d'Opale",""
"750f6cc0-cc7e-4c8a-b053-4e1af8707c6d","Les Glénans, Site De Coz Castel","Paimpol","22500","Bretagne",""
"355829af-5031-4ee7-96a3-716ca070f7fd","Association Nautique de Bourgenay","Talmont-Saint-Hilaire","85440","Pays de la Loire",""
"bcb6b14c-81f4-4014-9a3d-73b0b4c6a8e3","School Sailing","Île-de-Ré","17670","France",""
"9421a69b-9cb6-4f51-9d0c-3298621b8174","School Sailing De Saint Martin De Bréhal","Saint-Martin-de-Ré","50290","France",""
"15be337b-d205-4103-a86c-dd6deec0d4e4","S.N.A.P","Sainte-Marie-de-Ré","13460","France",""
"07232d76-8b08-4abb-ab2c-d99f13f8c0a4","French School De Voile","Sainte-Marie-de-Ré","13460","France",""
"207bea40-e8c9-4040-a048-8573ba121b72","Sailing club Île de Ré - Loix sailing school","Loix","17111","France",""
"1186b419-35fa-498e-815f-86d2c77df7b4","Pôle Nautique Notre Dame de Monts","Notre-Dame-de-Monts","85690","Pays de la Loire",""
"cfa22647-d58d-4331-abc9-8ccf49bf0c69","Cercle Nautique Tranchais","Challans","85360","France",""
"ec1e6539-498a-4133-9bab-2150f304570a","Jetfunevasion","Saint-Aygulf","83370","France",""
"86fcb4ba-f370-4303-9487-a11374886d1c","Plan d'eau des Vallées","Challans","85270","France",""
"7c217ae0-50b7-42ba-9b95-2084ded16bca","Cvan Nantes","Ancenis-Saint-Géréon","44240","France",""
"6ee87929-a832-408f-a016-1992b90f0d49","Underwater Diving Group Morlaix Plouezoc'h","Plouezoc'h","29252","France",""
"bdbab015-1200-4f52-bfd6-e29174004c32","Water Sports Sablais","Soullans","85100","France",""
"ed884b45-40b7-46e0-8e96-20de8670ea87","Brest Bretagne Nautisme","Brest","29200","Bretagne","29"
"48cde3af-f354-49fc-993c-1541f4f6594b","Restaurant le Club House du Yacht Club de Toulon","Oudon","83000","France",""
"6c54c2c2-398c-4b87-95a9-3f1c51d6802e","Ecole de Voile de Boisvinet SAINT GILLES CROIX DE VIE NAUTISME","Saint-Gilles-Croix-de-Vie","85800","Pays de la Loire",""
"997d8033-a71d-4556-94e5-29896f9067ef","Club Nautique de Carquefou","Oudon","44470","France",""
"3c73d691-0f58-49dd-923d-0b0c6962ce39","Vélo Club Salisien 🐝","Salies-de-Béarn","64270","France",""
"cff20ff7-579a-4dd6-9dfd-15de3dfba0d0","Centre Maritime de Nantes C.M.N","Ancenis-Saint-Géréon","44100","France",""
"91fb7e9a-14c8-438f-a22d-40c154c66016","Base nautique.","Port-de-Bouc","13110","France",""
"81b1904b-5cd5-46b8-b381-5f8220bc138b","Club Nautique ANCRE","Ancenis-Saint-Géréon","44240","France",""
"92dab93b-a6a5-4e6c-954b-e62986102fe4","Pole Nautical De Soustons Plage : Voile, Surf, Kayak, Paddle","Vieux-Boucau","40140","France",""
"9961a200-0937-4726-ba7b-7d9b5f5ed2b0","AUDACE HANDI EVASION","Oudon","44521","France",""
"258fa8ba-0d39-4035-8508-d07e7b6d45a8","Cannes Jeunesse - Siège social et Base nautique du Mourre Rouge","06400 Cannes","06400","PACA","06"
"2179278c-dfcc-4b0a-8c32-855c985f11fa","Association Les voiles s'en mêlent","Capbreton","40130","Nouvelle-Aquitaine",""
"ea6729d3-3b07-42bf-a146-fed4394a8396","Les voiles de Capbreton","Capbreton","40130","Nouvelle-Aquitaine",""
"c3390f97-435f-4c01-b052-3b4712acf724","Bidarteko","Bidart","64210","France",""
"35ebe3bf-095f-400e-ab9d-f7ee40466825","Club des Plaisanciers Biarrots","Biarritz","64200","Nouvelle-Aquitaine",""
"0873b9e6-fef6-4583-972a-afabbe73fb07","Club de Voile W&S","Espace de Voiles Légères","13008","PACA","13"
"06e05c7d-244d-49f7-84ef-d6f9390cf356","CNTL","13007 Marseille","13007","PACA","13"
"deadf8b0-65a1-4b73-9439-76d4d17b5f28","Nature Surf Camp","Messanges","40660","France",""
"135076c3-6896-456f-a97a-0595ac38bb1a","Yacht Club Basque","Biarritz","64500","Nouvelle-Aquitaine",""
"4f3ba140-b26b-475d-bee3-606be9826fbd","Club Hendaye Voile","Biarritz","64700","Nouvelle-Aquitaine",""
"bd71aef7-c5c3-44cf-a1e4-c502acb52026","WAITEUTEU MESSANGES sauvetage côtier","Messanges","40660","France",""
"4eb9f2b2-d39a-48d0-9360-644a43ccd535","Naeco Surf School","Messanges","40660","France",""
"530e0933-af97-45a0-8089-96d93393365a","Mana surf school - Messanges","Messanges","40660","France",""
"5d6cd69a-afb4-46b0-b489-436661ded96c","Centre Nautique Municipal Les Voiles de Lérins","06210 Mandelieu-la-Napoule","06210","PACA","06"
"2f30322d-f219-42c6-89ce-3499ae37a426","Foil In Landes – École E-Foil Lac Léon","Moliets-et-Maa","40550","France",""
"8645fa39-f104-4bfd-8b2c-09b5f011678e","La Dune Surf School","Messanges","40660","France",""
"0b7480d9-0c67-48ae-bbcc-b7dacf2a6657","Evad'Sport - Base de loisirs de plein air (accrobranche, activités nautiques)","Messanges","40140","France",""
"82356943-879f-4a13-b161-994b3be2739b","Yacht Club Rochefortais","Tonnay-Charente","17300","France",""
"6b5de21a-0c19-429c-816a-3a2bd7b1404e","Watersports Picquigny","Ailly-sur-Somme","80310","France",""
"9843a6cd-029d-4af9-a61d-1f565ec622e8","Alaia Surf Club","Bidart","64210","France",""
"baeb867e-8584-4871-a8d4-503b4ebbb847","Star Surf Camp - Surf Chill","Moliets-et-Maa","40660","France",""
"db4f620f-0048-4a71-913b-8888c734db1e","Center Nautique Biscarrosse Olympique","Moliets-et-Maa","40600","France",""
"47e6a27b-538a-4a63-9839-d1412ba7f30f","Aloha Surf School Seignosse","Seignosse","40510","France",""
"4969e978-1596-4819-a8da-16c01e46e45e","Jo Moraiz Surf School Biarritz","Biarritz","64200","Nouvelle-Aquitaine",""
"5c2582de-53b7-4ee7-8bae-f2e2e418feda","Yacht Club Adour Atlantique","Anglet","64600","Nouvelle-Aquitaine",""
"c5ad6fae-7199-4741-ab46-82b675ddb01d","Natural Surf School","Seignosse","40510","France",""
"dc6cc425-5190-438a-bda6-792694e9c021","Voile Musherika","06230 Villefranche-sur-Mer","06230","PACA","06"
"bbe4e992-b28f-483a-8c08-586f07a21d3b","The Basque Wave Surf School","Biarritz","64200","Nouvelle-Aquitaine",""
"2e37a525-d47a-4938-add7-93fc58fe3baa","Surf School Des Bourdaines","Seignosse","40150","France",""
"fb385f11-2eb8-4e2b-b1e9-3d1179c9e2cd","Les Voiles d'Hendaye","Biarritz","64700","Nouvelle-Aquitaine",""
"5952b33f-44b8-4547-ac53-f8c9f54955c0","Prof De Surf","Saint-Jean-de-Luz","64500","Nouvelle-Aquitaine",""
"4c33fd16-6323-46c2-847c-5e67a4fed515","Sportsmer","Saint-Jean-de-Luz","64500","Nouvelle-Aquitaine",""
"77eed618-c8f1-4f8b-830d-337186f28c40","School Sailing Municipal De Cagnes-Sur-Mer","Rue du Capitaine de Frégate Hippolyte Vial","06800","PACA","06"
"146606e0-6306-47a6-bea5-60325da45072","Sailing Club De Bonifacio","Bonifacio","20169","Corse",""
"930c502c-ea73-406c-8989-629755cc21ee","E-RIDE 64 | JetSurf à Saint-Jean de Luz","Saint-Jean-de-Luz","64500","Nouvelle-Aquitaine",""
"0f34424b-0885-4e38-9e73-66fa495dd6a0","Hastea Surf School Biarritz – Côte Des Basques","Biarritz","64200","Nouvelle-Aquitaine",""
"c271d4c5-63ff-40f7-9108-b24e4dd42e5a","Nautical Club of Merlimont","Berck-sur-Mer","62155","France",""
"6a689463-ef53-430c-9eb4-457b87c0a288","Aéris","Fort-Mahon-Plage","80120","France",""
"8f3d0de6-bcb4-4575-b9a8-3874ca11c96d","EVEILS Fort-Mahon Plage","Fort-Mahon-Plage","80120","France",""
"f0d4ec97-8f15-4c2e-be48-dda6f7815857","la voile dans tous ses états","83000 Toulon","83000","PACA","83"
"17be4568-8028-49c5-bd67-3cafda5136b2","Habia Surfschool - Surf School Pays Basque","Saint-Jean-de-Luz","64500","Nouvelle-Aquitaine",""
"3328ccb6-03d3-4f61-9c01-74ff3225c21a","Char à voile","Berck-sur-Mer","62600","France",""
"9dfc57b9-8038-4c28-ae88-8f93d66df035","The Blue Cargo","Bidart","64210","France",""
"4735f52f-970e-432d-84b3-c08d07688205","Ecole de voile Intercommunale ncpa","Cabourg","14160","Normandie",""
"c267f31e-72b1-4465-ac4b-f84f7012306d","club de voile cmht Hendaye","Hendaye","64700","Nouvelle-Aquitaine",""
"5548edbe-67ee-4549-8796-77ddbf6d2401","Club Nautique de Collioure","Sorde-l'Abbaye","66190","France",""
"c8408819-4741-4b15-9eba-d4a808f4eb17","Benb surf school","Saint-Jean-de-Luz","64500","Nouvelle-Aquitaine",""
"71a2e18d-bc5f-47de-b9ad-8f4770cd9507","Bela gorri /La Voile rouge","Bidart","64210","France",""
"22577fee-2faf-43de-9e81-666cd3047362","UCPA Hyères Externat","83400 Hyères","83400","PACA","83"
"ccf7580f-11b8-4734-a08b-b7633194be35","Marbella Surf Club","Bidart","64200","France",""
"78598196-a678-444c-9e1f-56a7f5c08746","Chapelle Sainte-Madeleine","Bidart","64210","France",""
"368e8137-aea4-44ea-802a-cc72440c5ccb","Esf Gavarnie","Gavarnie","65120","France",""
"fa1ed9cd-110c-4964-b291-1e19fea17c3d","Base de glisse Georges Pernoud - Hardelot","Outreau","62152","France",""
"08abee1c-d92e-446b-9fb6-9a5d9afd72a7","Center Sportif Departemental Boyardville","Oléron","17190","France",""
"131492de-a4ee-471d-a703-14067916d4c6","Caes du cnrs voile","Saint-Georges-d'Oléron","","France",""
"20ed8957-a354-40a0-97c2-70f950bd058a","Yacht Club D'oléron","Oléron","17650","France",""
"3ade9101-931f-436f-84e1-62f04a41d67d","CNCO - Club Nautique du Coureau d'Oléron","Oléron","17370","France",""
"5427b7c3-56ec-48a7-9cb4-3e7f5fa086ec","Pôle France Voile","29200 Brest","29200","Bretagne","29"
"7112e9e1-2de8-42fd-9005-e8941d925314","Cercle Nautique de Fouras","Fouras","17450","Nouvelle-Aquitaine",""
"35c9503c-4a3e-4a20-af98-3b8054d39755","Le Spot Nautique Saint Malo Rotheneuf","35400 Saint-Malo","35400","Bretagne","35"
"775cdbfb-c8cf-4db0-a2ae-a1b9a30fc06b","Sud Nautik","Sartène","20110","France",""
"d1e7dbae-e418-4314-948c-4e05a95b216f","Club Nautique Berrois (voile légère)","Brouage","13130","France",""
"2a175412-b136-4f07-89ef-664ef4acf834","Centre Nautique de SAINT PALAIS SUR MER","Royan","17420","Nouvelle-Aquitaine",""
"bccbde66-eed6-4883-9684-7ee8f24b3de7","Nautical Center Basin De Marennes","Marennes","17560","Nouvelle-Aquitaine",""
"45320cd7-6946-4033-97ff-36e674b87a40","School Of Veil Fcol","Cognac","16710","France",""
"e53e4d2f-f629-488a-ac69-67f4a54b38a5","Le Boat Jarnac","Jarnac","16200","France",""
"44cc2ab2-86a9-495c-a0ef-8a75aae78857","Ecole de Wing Foil et Kitesurf - Carnac Evasion - Spot du Mendu","Carnac","56340","Bretagne",""
"f8bdb100-4887-454a-834f-47b08fd9f4f4","Club Nautique de la Marine à Lorient","56100 Lorient","56100","Bretagne","56"
"87247120-f6a1-453f-980e-449ad7fab701","Jarnac Sports Canoë Kayak","Jarnac","16200","France",""
"0db361d7-4ea5-4224-a6cf-ab51fc63536e","Base Municipal Water Du Ter","56100 Lorient","56100","Bretagne","56"
"8d00b3e2-e9bd-48e1-965d-278304830133","47 Nautik Baden","Baden","56870","Bretagne","56"
"a490095d-8d3a-46f5-b6a3-1836a41975a2","Club Adour Plaisance","Bayonne","64990","France",""
"3647a2a4-b107-43db-b24b-1a8a53a543ed","Base de Loisirs d'Orthez-Biron","Orthez","64300","France",""
"7bfccefd-2079-43b5-b99c-c5f2d91c8d54","Plein Air Ancenien Canoé-Kayak","Ancenis-Saint-Géréon","44150","France",""
"70a110a8-f5cf-4612-a2c2-ee7c87ac6da3","Center Nautique Soeix Oloron Pyrenees Atlantic","Oloron-Sainte-Marie","64400","France",""
"1b02e52c-b03b-4b88-a40c-31bfdbabd59d","Club Veil De Sanguinet","Dax","40460","France",""
"a6f7e650-057e-49e2-b938-1fdc632b7c54","Centre nautique du Cercle de Voile du Cap Leucate","Leucate","11370","Languedoc-Roussillon",""
"b4bbcd95-7899-444e-b995-17b44f612e73","Stade Nautique de Pau","Pau","64000","France",""
"ab6fa764-29d4-439d-8b47-6d7d3428d6c4","Esf Barèges","Barèges","65120","France",""
"93e59c2c-5349-4a22-ac2c-e270b882b0e5","Esf De Barèges","Barèges","65120","France",""
"ef5767e9-45e5-4be0-983d-4495745513d4","ESF CAUTERETS Village","Cauterets","65110","France",""
"cc7fb8ff-b058-4295-bb2d-b53c1dc4c3d6","Deauville Yacht Club *DYC*","14800 Deauville","14800","Normandie","14"
"9c8fd501-b227-453a-b0b9-354f504c28db","PAU ASPTT","Pau","64140","France",""
"c9018bbd-49b9-49bb-bbba-ddd862fbfb53","Complexe Nautique Louis Peguilhan","Pau","64000","France",""
"afa8f87c-f90e-4b3c-b2fa-ee673498b27e","Sailing School De Cherbourg","50100 Cherbourg-en-Cotentin","50100","Normandie","50"
"11e825f4-4a27-4bb2-b33a-fcd5f6036145","Lac d'Aressy","Pau","64320","France",""
"0da59630-080e-48e3-a9d3-dbcedfeeceba","Club Nautique de Wimereux","Pau","62930","France",""
"d3ffb923-718a-41d4-a95b-79b8d6c90a62","La Belle Escapade Pyrénées randos canoë kayak vélo bivouacs itinérance adultes familles entreprises EVJ Pau Pays Basque","Pau","64000","France",""
"f0b5d65a-f413-4f55-a17d-bcc8bbfb09bc","STADE SALISIEN","Salies-de-Béarn","64270","France",""
"bccf2833-38fb-46e7-b67d-feb91b843255","Latitude Voile","26 Bd de l'Océan face au","44500","Pays de la Loire","44"
"e8d7be19-8fff-4023-a82e-84315ef788b1","Crêperie du Moulleau","Cauterets","65110","France",""
